ip,app,device,os,channel,click_time,is_attributed
149030,2,1,19,377,2017-11-08 10:49:03,0
37462,3,1,19,452,2017-11-07 19:01:54,0
63993,64,1,13,459,2017-11-07 23:36:59,0
121475,12,1,13,245,2017-11-07 14:37:27,0
157590,14,1,47,463,2017-11-08 08:16:09,0
103377,2,2,28,237,2017-11-09 09:47:19,0
284996,2,1,12,364,2017-11-08 00:56:47,0
48240,18,1,19,439,2017-11-08 05:01:12,0
125241,3,1,22,173,2017-11-07 00:34:09,0
2387,15,1,6,153,2017-11-08 06:01:44,0
69510,20,1,19,478,2017-11-07 05:15:30,0
81013,7,1,19,101,2017-11-07 11:29:34,0
123703,14,1,37,480,2017-11-09 13:31:13,0
46745,22,1,17,116,2017-11-07 08:05:24,0
74006,3,1,19,137,2017-11-07 07:28:42,0
149097,2,1,22,435,2017-11-07 01:35:29,0
114314,2,1,13,401,2017-11-08 13:36:06,0
100959,3,1,17,409,2017-11-08 14:04:26,0
163593,27,1,19,153,2017-11-08 02:28:04,0
121710,3,1,6,130,2017-11-07 06:10:50,0
31090,55,1,25,453,2017-11-08 04:08:41,0
220834,19,0,24,213,2017-11-08 15:05:53,0
55080,9,1,13,334,2017-11-08 02:24:53,0
94385,13,1,19,477,2017-11-09 14:26:32,0
105855,2,1,13,364,2017-11-07 04:25:17,0
69117,18,1,47,121,2017-11-06 16:33:40,0
100933,21,1,19,232,2017-11-08 03:59:27,0
217833,19,0,24,347,2017-11-08 08:04:12,0
209,3,1,16,280,2017-11-08 15:13:44,0
90521,12,1,19,140,2017-11-09 09:24:29,0
36407,2,2,10,237,2017-11-07 03:30:37,0
1074,3,1,11,211,2017-11-08 22:33:22,0
28950,14,1,19,113,2017-11-08 02:41:55,0
111153,15,2,19,3,2017-11-08 17:14:36,0
48679,64,1,14,459,2017-11-07 07:14:08,0
14116,2,1,10,237,2017-11-09 07:33:33,0
120425,15,1,19,480,2017-11-08 03:44:43,0
184583,3,1,13,135,2017-11-07 04:37:35,0
95669,3,1,22,409,2017-11-07 06:56:22,0
28011,28,1,19,135,2017-11-09 14:17:42,0
55963,1,1,17,135,2017-11-08 01:00:33,0
105475,7,1,3,101,2017-11-09 15:43:42,0
77523,23,1,12,153,2017-11-09 06:51:23,0
106749,12,1,15,178,2017-11-08 12:01:54,0
68758,15,1,19,315,2017-11-09 04:30:19,0
58363,21,1,13,128,2017-11-09 03:18:41,0
79909,12,1,8,205,2017-11-08 15:36:23,0
137052,14,1,3,442,2017-11-07 14:43:19,0
73516,18,1,19,121,2017-11-08 16:26:00,0
658,3,1,13,280,2017-11-09 02:44:34,0
101074,2,1,18,237,2017-11-08 04:23:23,0
116708,12,1,19,340,2017-11-09 06:23:58,0
61718,3,1,15,280,2017-11-08 10:46:32,0
25553,2,1,3,205,2017-11-07 17:38:04,0
66066,7,1,27,101,2017-11-07 11:16:40,0
38227,18,1,13,121,2017-11-08 04:30:36,0
106655,27,1,10,122,2017-11-08 13:03:58,0
67754,2,2,19,258,2017-11-08 12:44:50,0
53454,9,1,12,234,2017-11-07 20:08:49,0
172724,3,1,13,409,2017-11-07 06:13:28,0
190464,8,1,10,145,2017-11-07 08:26:48,0
162437,3,1,13,130,2017-11-06 22:55:44,0
3262,18,1,17,107,2017-11-06 16:43:26,0
203386,11,1,18,319,2017-11-08 06:10:30,0
43827,20,1,19,259,2017-11-08 11:18:27,0
114547,14,1,13,439,2017-11-08 00:42:44,0
234955,9,1,41,234,2017-11-09 07:11:24,0
80058,29,1,27,210,2017-11-09 10:37:00,0
119125,9,1,25,215,2017-11-08 15:43:37,0
116001,28,1,13,135,2017-11-07 12:01:19,0
38413,18,1,31,107,2017-11-07 13:36:43,0
208036,18,1,6,121,2017-11-08 06:40:51,0
40190,12,1,19,265,2017-11-08 04:25:49,0
297731,3,1,39,211,2017-11-08 16:09:49,0
57953,11,1,12,122,2017-11-09 14:07:27,0
31959,12,1,19,259,2017-11-09 15:50:23,0
9704,9,1,1,127,2017-11-08 15:01:43,0
105433,2,1,10,205,2017-11-07 02:31:08,0
13643,2,1,13,237,2017-11-08 07:29:11,0
84644,15,1,8,480,2017-11-09 13:28:09,0
143837,12,1,12,178,2017-11-07 09:35:43,0
144643,12,1,30,265,2017-11-07 10:20:09,0
14969,15,1,6,315,2017-11-07 02:03:49,0
88168,3,1,19,280,2017-11-09 01:08:40,0
126371,3,1,13,130,2017-11-08 03:56:40,0
106337,3,1,9,280,2017-11-09 05:10:09,0
209663,15,1,19,245,2017-11-06 16:32:34,0
75312,9,1,1,244,2017-11-07 03:57:42,0
33746,14,1,18,467,2017-11-08 21:06:58,0
71483,14,1,13,442,2017-11-09 02:45:07,0
144353,21,1,20,128,2017-11-09 00:32:00,0
43827,12,1,17,265,2017-11-07 09:19:03,0
102879,9,1,13,127,2017-11-09 13:56:50,0
45657,3,1,13,280,2017-11-07 06:37:08,0
5314,27,1,22,153,2017-11-09 15:56:11,0
8582,18,1,22,439,2017-11-07 09:35:50,0
8109,9,1,18,215,2017-11-09 12:26:53,0
73610,12,1,19,140,2017-11-08 01:14:27,0
19125,22,1,10,116,2017-11-07 07:52:28,0
92825,9,1,12,334,2017-11-09 10:14:38,0
84105,6,1,18,459,2017-11-08 06:19:10,0
93592,109,0,24,347,2017-11-09 05:15:17,0
130163,9,1,19,442,2017-11-09 01:12:00,0
119028,3,1,17,424,2017-11-07 00:47:58,0
39756,2,2,97,205,2017-11-07 13:16:54,0
119349,13,1,22,477,2017-11-09 11:57:37,0
56619,15,1,27,480,2017-11-07 22:17:27,0
119031,2,1,19,435,2017-11-07 07:20:13,0
116882,12,1,19,265,2017-11-08 12:21:02,0
123994,12,1,19,178,2017-11-07 04:06:17,0
100099,12,1,13,328,2017-11-07 14:28:11,0
110354,58,3866,866,347,2017-11-08 22:37:05,0
5314,19,0,0,347,2017-11-09 13:13:59,0
146575,12,1,13,245,2017-11-07 14:38:16,0
57519,12,1,12,265,2017-11-08 20:59:29,0
22387,12,1,10,265,2017-11-07 06:30:45,0
24039,12,1,19,178,2017-11-09 05:51:29,0
95766,3,1,8,130,2017-11-07 06:45:08,0
114719,11,1,10,487,2017-11-09 14:47:11,0
209663,15,1,13,245,2017-11-07 22:59:40,0
79671,27,1,15,153,2017-11-08 12:58:23,0
78833,18,1,25,107,2017-11-08 12:14:22,0
179344,3,1,27,409,2017-11-09 12:04:17,0
141925,2,1,15,212,2017-11-08 15:56:45,0
204884,18,1,10,121,2017-11-06 18:25:21,0
118367,12,1,15,259,2017-11-06 22:49:01,0
40914,2,1,35,122,2017-11-08 06:28:42,0
1745,15,1,19,379,2017-11-07 11:26:40,0
15990,3,1,6,115,2017-11-08 01:52:37,0
56246,7,2,10,101,2017-11-09 07:52:10,0
157047,12,1,25,245,2017-11-07 11:20:39,0
201370,14,1,13,379,2017-11-06 23:11:27,0
21633,9,2,9,215,2017-11-09 05:09:33,0
5314,8,2,19,145,2017-11-07 19:12:12,0
47273,8,2,25,140,2017-11-08 14:32:38,0
72022,3,1,17,371,2017-11-09 07:34:23,0
88541,12,1,47,212,2017-11-07 05:41:26,0
61877,3,1,19,137,2017-11-08 12:23:16,0
84488,20,1,17,259,2017-11-07 07:40:46,0
14085,2,1,12,237,2017-11-08 02:40:33,0
170063,15,1,3,245,2017-11-07 05:48:00,0
65555,12,1,13,245,2017-11-08 05:19:03,0
62339,2,1,53,401,2017-11-07 06:18:11,0
200198,12,1,22,178,2017-11-07 05:27:00,0
31403,3,1,8,211,2017-11-09 08:20:44,0
172003,14,1,19,446,2017-11-08 02:36:24,0
114276,9,1,20,120,2017-11-08 03:05:49,0
108913,12,1,13,219,2017-11-07 17:00:01,0
3196,15,1,13,315,2017-11-08 12:23:04,0
66948,3,1,13,480,2017-11-07 01:08:16,0
38900,14,1,19,379,2017-11-06 23:04:55,0
13186,26,1,37,121,2017-11-09 04:05:13,0
180298,2,1,25,212,2017-11-07 04:17:08,0
14611,13,1,9,477,2017-11-09 14:44:37,0
19743,18,1,3,121,2017-11-09 14:05:10,0
118094,9,1,8,232,2017-11-09 14:05:07,0
50169,18,1,23,121,2017-11-08 08:46:29,0
59361,12,1,19,259,2017-11-09 03:12:22,0
3279,12,1,19,245,2017-11-08 05:20:07,0
114446,7,1,28,101,2017-11-09 08:13:06,0
37763,3,1,25,489,2017-11-07 02:59:26,0
53454,26,1,19,121,2017-11-08 04:04:10,0
123978,3,1,19,280,2017-11-07 08:58:56,0
111025,9,1,3,466,2017-11-08 16:23:44,0
222163,3,1,18,280,2017-11-08 06:38:21,0
129623,24,1,19,105,2017-11-07 08:28:50,0
275692,9,2,9,215,2017-11-08 23:58:15,0
113475,3,1,17,317,2017-11-07 12:52:16,0
147,15,1,19,265,2017-11-08 02:02:46,0
43537,20,1,19,478,2017-11-08 05:39:06,0
63619,3,1,17,280,2017-11-07 01:33:28,0
7645,3,1,19,130,2017-11-09 05:16:13,0
105128,12,1,13,481,2017-11-08 13:34:48,0
284210,13,1,19,477,2017-11-08 12:37:08,0
48282,12,1,19,328,2017-11-09 01:02:08,0
54841,13,1,3,477,2017-11-07 09:37:57,0
110589,11,1,16,319,2017-11-09 12:33:17,0
18311,3,1,17,280,2017-11-09 15:11:03,0
156538,3,1,13,115,2017-11-06 18:46:16,0
139710,15,1,17,412,2017-11-09 11:21:12,0
3133,12,1,3,328,2017-11-07 10:13:25,0
271799,12,1,13,265,2017-11-09 07:32:17,0
31047,27,1,13,153,2017-11-08 04:44:10,0
109147,15,1,19,245,2017-11-08 00:33:31,0
300702,18,1,19,107,2017-11-09 12:07:33,0
140192,18,1,17,121,2017-11-08 01:13:34,0
37253,19,0,21,213,2017-11-07 19:33:43,0
34691,9,1,13,442,2017-11-07 06:32:59,0
81167,15,1,8,379,2017-11-09 08:40:47,0
239518,15,1,18,245,2017-11-08 08:31:36,0
91885,12,1,10,178,2017-11-08 10:19:37,0
92900,12,1,18,265,2017-11-08 02:02:56,0
47148,3,2,9,137,2017-11-09 05:54:19,0
53651,207,1,13,488,2017-11-07 01:36:07,0
24700,15,1,19,3,2017-11-07 18:15:16,0
34208,14,1,10,439,2017-11-07 09:52:32,0
81714,12,1,37,265,2017-11-07 04:50:35,0
46558,3,1,13,280,2017-11-09 04:31:38,0
58905,3,1,48,480,2017-11-08 12:59:31,0
22975,2,1,19,477,2017-11-07 22:15:18,0
194151,15,1,22,315,2017-11-09 12:51:08,0
80000,18,1,17,439,2017-11-08 08:18:45,0
74268,2,1,19,243,2017-11-09 03:47:06,0
14692,3,1,23,489,2017-11-09 12:34:05,0
102235,14,1,19,401,2017-11-07 03:55:24,0
185465,3,1,13,280,2017-11-09 01:11:29,0
123635,18,1,18,107,2017-11-08 16:25:25,0
83723,18,1,15,107,2017-11-07 00:15:57,0
115273,26,1,13,266,2017-11-09 12:33:14,0
210444,12,1,47,497,2017-11-07 12:02:50,0
5168,12,1,15,145,2017-11-08 16:33:37,0
115634,1,1,13,125,2017-11-08 15:20:10,0
68600,3,1,22,137,2017-11-07 17:00:22,0
78374,21,1,19,232,2017-11-09 10:33:29,0
16426,64,1,20,459,2017-11-09 04:46:14,0
67237,2,1,19,452,2017-11-07 13:15:47,0
8356,19,0,50,213,2017-11-08 09:51:10,0
114904,2,2,11,205,2017-11-08 05:23:54,0
88696,6,1,15,459,2017-11-07 09:31:32,0
125736,3,1,25,280,2017-11-08 18:56:14,0
56707,18,1,13,107,2017-11-09 05:14:52,0
78943,6,1,18,101,2017-11-08 10:27:02,0
24951,19,37,24,213,2017-11-08 09:36:24,0
93587,25,1,19,259,2017-11-09 05:04:19,0
153621,15,1,22,412,2017-11-08 00:22:43,0
49234,3,1,13,480,2017-11-07 04:37:58,0
121224,12,1,13,122,2017-11-07 16:26:26,0
124763,15,1,8,430,2017-11-07 09:05:11,0
175237,3,1,19,280,2017-11-07 06:38:46,0
37417,3,1,22,280,2017-11-08 10:23:54,0
37563,14,1,53,379,2017-11-06 23:41:49,0
220616,15,1,18,480,2017-11-08 00:09:26,0
105323,2,1,19,205,2017-11-08 17:01:43,0
177567,14,1,20,439,2017-11-07 03:57:23,0
116472,14,1,22,113,2017-11-09 10:39:38,0
98424,23,1,13,153,2017-11-06 23:34:03,0
321222,15,1,19,245,2017-11-09 00:54:04,0
30564,15,2,19,315,2017-11-08 10:03:58,0
53454,3,2,28,137,2017-11-07 11:21:29,0
350870,3,1,13,211,2017-11-09 11:54:51,0
81076,27,1,20,153,2017-11-07 23:33:04,0
78281,3,1,19,379,2017-11-08 14:02:00,0
124423,3,1,18,424,2017-11-07 16:52:46,0
2996,3,1,13,280,2017-11-08 11:47:08,0
58172,3,1,20,135,2017-11-08 08:10:34,0
106537,18,1,9,121,2017-11-07 08:04:40,0
42812,13,1,55,477,2017-11-09 04:44:03,0
178618,18,1,17,107,2017-11-09 02:47:44,0
49431,12,1,13,245,2017-11-07 23:41:04,0
39546,12,1,19,259,2017-11-09 05:31:28,0
106279,7,1,13,101,2017-11-09 06:48:27,0
44067,12,1,19,328,2017-11-07 11:12:25,0
193551,19,0,24,213,2017-11-07 11:02:17,1
90655,25,1,3,259,2017-11-08 17:54:23,0
973,18,1,19,439,2017-11-08 07:41:28,0
31387,18,1,1,107,2017-11-07 06:49:27,0
35984,13,1,8,477,2017-11-07 09:00:20,0
45738,15,1,20,245,2017-11-07 01:03:28,0
50482,2,1,15,477,2017-11-09 06:06:56,0
83481,2,1,13,212,2017-11-07 15:51:23,0
75634,8,1,17,145,2017-11-07 18:52:56,0
70749,3,1,17,280,2017-11-07 09:42:01,0
254857,18,1,20,107,2017-11-08 15:07:26,0
133827,12,1,13,178,2017-11-07 03:08:04,0
176997,3,1,12,424,2017-11-07 20:30:42,0
51973,26,1,32,121,2017-11-09 13:57:17,0
70896,15,1,30,111,2017-11-09 06:01:14,0
152945,13,1,30,477,2017-11-07 07:56:59,0
48581,2,1,13,236,2017-11-07 06:31:52,0
197748,12,1,46,265,2017-11-07 11:23:28,0
93632,18,1,19,121,2017-11-09 13:45:04,0
59125,7,1,13,101,2017-11-09 06:12:54,0
40241,1,1,18,115,2017-11-09 06:44:38,0
105560,8,1,19,145,2017-11-07 23:45:31,0
99542,3,1,6,280,2017-11-09 00:58:49,0
109619,32,1,13,376,2017-11-08 16:15:36,0
78564,3,1,13,115,2017-11-09 00:25:28,0
5348,46,0,38,347,2017-11-07 08:39:03,0
69735,23,1,26,153,2017-11-08 04:29:23,0
100073,14,1,18,463,2017-11-08 10:21:28,0
158274,23,1,31,153,2017-11-07 05:17:01,0
248066,9,1,19,134,2017-11-08 00:08:50,0
259330,12,1,19,409,2017-11-08 05:16:59,0
85154,12,1,35,178,2017-11-08 23:07:19,0
50510,21,1,25,128,2017-11-09 08:01:45,0
90053,1,1,25,349,2017-11-08 15:40:03,0
98738,2,1,53,469,2017-11-07 12:47:12,0
171221,15,1,32,245,2017-11-07 15:07:11,0
109734,6,1,19,125,2017-11-07 12:14:24,0
95089,15,1,26,140,2017-11-07 17:53:14,0
13034,3,1,19,135,2017-11-09 13:32:12,0
107571,12,1,19,245,2017-11-07 11:01:30,0
113357,13,1,25,477,2017-11-07 21:31:44,0
63550,12,2,13,265,2017-11-08 15:57:42,0
90588,12,1,9,259,2017-11-08 06:20:23,0
37855,3,1,19,173,2017-11-07 01:02:44,0
110031,15,1,9,278,2017-11-09 12:52:59,0
35787,3,1,1,280,2017-11-09 04:14:17,0
114904,2,1,18,205,2017-11-09 14:55:42,0
7707,15,1,13,245,2017-11-08 15:53:26,0
16453,29,2,35,343,2017-11-08 11:38:02,0
40387,15,1,22,245,2017-11-09 05:14:27,0
153056,15,1,19,315,2017-11-08 07:04:57,0
34401,12,1,13,265,2017-11-08 02:58:23,0
189065,3,1,25,280,2017-11-09 00:22:09,0
8391,14,1,13,442,2017-11-09 14:05:10,0
29372,93,1,19,371,2017-11-09 15:18:38,0
15117,6,1,19,459,2017-11-07 12:22:26,0
130629,9,1,13,258,2017-11-07 16:21:30,0
323993,2,1,16,237,2017-11-09 01:49:35,0
53715,9,1,30,466,2017-11-09 09:46:28,0
123316,2,1,17,237,2017-11-07 07:22:14,0
102919,12,1,19,178,2017-11-09 08:23:24,0
5147,3,1,17,280,2017-11-09 06:34:37,0
43881,18,1,13,107,2017-11-09 03:51:07,0
67291,22,1,22,116,2017-11-09 00:21:39,0
48383,3,1,14,280,2017-11-09 02:59:26,0
88089,2,1,19,364,2017-11-08 01:06:45,0
107739,14,1,16,439,2017-11-08 14:28:56,0
159945,12,1,8,259,2017-11-07 03:17:00,0
64435,12,1,19,178,2017-11-07 10:23:04,0
37148,3,1,9,424,2017-11-09 03:14:47,0
102768,21,1,19,128,2017-11-09 05:58:28,0
9886,12,1,13,19,2017-11-08 10:44:32,0
156753,2,1,19,219,2017-11-07 03:41:22,0
49538,2,1,6,477,2017-11-06 23:42:13,0
3093,8,1,25,259,2017-11-07 11:00:58,0
54332,12,2,43,140,2017-11-07 09:11:40,0
329098,21,2,22,128,2017-11-09 12:03:27,0
13331,3,1,18,280,2017-11-09 04:34:25,0
125954,12,1,19,497,2017-11-08 10:39:59,0
44907,21,1,19,128,2017-11-07 10:06:37,0
91734,2,1,13,205,2017-11-08 01:10:15,0
22037,18,1,13,107,2017-11-08 14:04:28,0
202156,9,1,13,334,2017-11-07 06:20:29,0
22758,15,1,8,245,2017-11-07 11:44:53,0
39083,12,1,8,259,2017-11-07 11:50:42,0
60854,26,1,13,266,2017-11-09 15:14:22,0
5348,9,2,13,258,2017-11-07 16:41:15,0
212132,15,1,19,430,2017-11-09 10:01:51,0
22978,23,1,22,153,2017-11-08 11:34:55,0
30626,2,1,20,258,2017-11-08 06:13:05,0
177174,21,1,13,128,2017-11-09 04:37:00,0
102357,12,2,20,178,2017-11-09 14:57:44,0
184601,3,1,28,480,2017-11-08 09:31:46,0
88856,12,1,19,245,2017-11-07 13:56:07,0
112064,12,1,13,259,2017-11-09 02:38:34,0
122733,2,1,19,122,2017-11-08 09:08:17,0
5178,22,1,3,496,2017-11-07 04:23:29,0
5348,9,1,25,442,2017-11-07 16:14:52,0
193454,14,1,13,489,2017-11-09 04:47:25,0
90791,9,1,6,466,2017-11-09 01:02:09,0
197864,15,1,13,430,2017-11-09 02:29:05,0
152416,2,1,13,477,2017-11-07 00:37:11,0
89946,3,1,11,280,2017-11-08 09:26:04,0
64435,14,1,19,463,2017-11-07 04:13:10,0
5348,21,2,13,128,2017-11-08 12:50:49,0
107155,20,2,15,259,2017-11-09 14:21:06,0
114276,9,1,8,244,2017-11-08 02:17:28,0
201499,3,1,19,489,2017-11-09 09:56:34,0
93054,12,1,8,259,2017-11-07 12:01:43,0
45304,18,1,19,449,2017-11-08 02:12:16,0
330543,93,1,19,371,2017-11-09 13:55:19,0
26726,12,1,13,259,2017-11-08 00:31:31,0
90866,27,1,28,153,2017-11-09 00:08:17,0
43593,3,1,18,135,2017-11-09 08:36:44,0
132620,12,1,19,265,2017-11-07 03:46:41,0
335107,18,1,17,107,2017-11-08 23:48:07,0
166770,3,1,22,424,2017-11-07 14:48:25,0
197722,3,1,10,280,2017-11-07 22:49:15,0
41666,18,1,13,134,2017-11-07 15:06:38,0
46516,9,1,47,127,2017-11-09 08:57:57,0
86419,2,1,20,401,2017-11-08 18:05:32,0
4489,12,1,19,245,2017-11-07 16:34:56,0
104132,2,1,20,237,2017-11-08 04:40:51,0
26792,24,2,9,178,2017-11-09 11:10:13,0
5348,12,1,13,259,2017-11-08 14:13:57,0
108227,3,1,36,379,2017-11-07 00:57:55,0
45723,64,1,23,459,2017-11-06 21:58:37,0
5178,15,1,18,245,2017-11-09 05:51:17,0
105475,2,1,14,401,2017-11-09 09:24:06,0
209104,3,1,43,424,2017-11-07 14:42:34,0
173226,12,1,19,178,2017-11-06 22:08:29,0
93886,13,1,19,477,2017-11-08 09:33:30,0
101810,3,1,27,280,2017-11-08 02:19:54,0
351586,18,1,18,107,2017-11-09 12:45:00,0
93207,3,1,13,280,2017-11-08 11:04:49,0
117939,26,1,13,121,2017-11-08 07:01:21,0
5314,151,0,0,347,2017-11-08 03:04:56,0
30025,3,1,19,379,2017-11-08 22:29:51,0
111400,10,1,17,113,2017-11-07 06:04:06,0
30214,12,1,17,497,2017-11-09 08:42:00,0
294714,18,1,13,107,2017-11-08 23:02:05,0
201181,3,1,22,205,2017-11-06 19:42:08,0
91168,18,1,19,134,2017-11-07 12:04:57,0
113700,14,1,19,489,2017-11-09 04:36:11,0
87673,2,1,15,469,2017-11-08 04:48:20,0
15759,3,1,10,489,2017-11-08 09:13:04,0
116469,18,1,35,439,2017-11-09 13:32:42,0
3167,12,1,7,242,2017-11-07 10:51:40,0
48575,6,1,19,459,2017-11-07 16:14:40,0
45730,11,1,19,360,2017-11-07 07:45:24,0
83238,3,1,18,280,2017-11-08 00:12:31,0
162427,19,114,0,213,2017-11-07 06:41:55,0
74803,1,1,22,349,2017-11-08 00:29:47,0
10826,24,1,17,105,2017-11-08 03:05:10,0
53454,15,1,10,140,2017-11-09 14:18:04,0
16067,12,1,19,245,2017-11-07 17:59:27,0
66016,110,3866,866,347,2017-11-08 22:57:05,0
13080,18,1,26,107,2017-11-09 02:35:28,0
108803,2,1,13,219,2017-11-08 05:40:32,0
91611,21,1,13,128,2017-11-08 14:39:55,0
27627,2,1,19,477,2017-11-07 14:19:28,0
7944,1,1,15,153,2017-11-07 02:37:09,0
20967,2,1,19,258,2017-11-08 06:59:48,0
18219,14,1,19,478,2017-11-07 17:03:21,0
42139,14,1,8,416,2017-11-07 01:08:55,0
142590,3,1,19,417,2017-11-09 00:35:10,0
42167,18,1,20,439,2017-11-07 11:43:06,0
300702,23,1,37,153,2017-11-09 12:19:13,0
73516,2,1,13,477,2017-11-09 05:57:05,0
74252,12,1,53,259,2017-11-09 10:13:25,0
88710,14,1,22,134,2017-11-08 23:43:38,0
58705,3,1,20,371,2017-11-07 00:51:13,0
73516,12,2,49,326,2017-11-09 03:58:14,0
183151,2,1,8,435,2017-11-09 06:03:20,0
146963,64,1,19,459,2017-11-07 02:41:40,0
154111,15,1,13,245,2017-11-06 19:55:52,0
7612,2,1,35,477,2017-11-08 06:45:51,0
73100,14,1,13,349,2017-11-07 13:31:20,0
67097,2,2,49,477,2017-11-07 15:44:19,0
114678,7,59,6,101,2017-11-08 05:53:37,0
97684,15,1,13,3,2017-11-09 14:29:36,0
123908,12,2,17,265,2017-11-09 09:54:40,0
31653,11,1,18,469,2017-11-07 05:28:59,0
109386,3,1,19,280,2017-11-08 02:17:08,0
65826,2,1,19,401,2017-11-08 05:02:30,0
31278,14,1,19,489,2017-11-08 01:29:36,0
134011,18,1,20,107,2017-11-07 03:41:18,0
69029,8,1,20,145,2017-11-08 04:56:10,0
119356,2,1,19,237,2017-11-09 00:34:04,0
25614,2,1,19,205,2017-11-07 15:09:33,0
4759,18,1,19,107,2017-11-07 21:52:53,1
124024,12,1,32,259,2017-11-08 15:03:36,0
198559,2,1,12,401,2017-11-08 13:10:12,0
100182,7,2,19,101,2017-11-07 23:40:45,0
50397,12,1,13,265,2017-11-09 06:57:08,0
191290,21,1,17,128,2017-11-07 10:55:55,0
68089,3,1,60,402,2017-11-08 17:52:42,0
127583,12,1,16,178,2017-11-07 07:30:06,0
181838,2,1,25,435,2017-11-07 01:55:10,0
19014,14,1,19,379,2017-11-08 11:20:31,0
69489,15,1,19,3,2017-11-06 22:00:25,0
77825,6,1,13,459,2017-11-07 11:29:29,0
49610,15,1,13,140,2017-11-07 00:59:10,0
31065,2,1,13,377,2017-11-07 13:03:13,0
59081,23,1,20,153,2017-11-07 14:50:45,0
86767,14,1,13,401,2017-11-08 07:51:07,0
51512,3,1,20,280,2017-11-08 05:48:20,0
193994,15,1,28,265,2017-11-06 23:43:31,0
148879,2,1,30,435,2017-11-07 11:16:53,0
21911,3,1,19,280,2017-11-07 10:47:56,0
104954,9,1,16,466,2017-11-09 01:44:44,0
116066,15,1,13,245,2017-11-09 07:03:07,0
49604,3,1,13,409,2017-11-09 06:05:44,0
284751,12,1,19,178,2017-11-08 08:58:27,0
75794,18,1,19,121,2017-11-06 17:17:18,0
105649,2,2,10,205,2017-11-08 05:04:38,0
137933,2,1,19,219,2017-11-07 02:29:10,0
22593,3,1,13,173,2017-11-08 11:02:16,0
48418,26,1,19,121,2017-11-08 10:32:59,0
18781,183,3543,748,347,2017-11-07 16:23:39,0
72986,10,1,13,113,2017-11-09 15:44:15,0
204285,24,1,8,105,2017-11-07 14:40:17,0
42207,3,1,22,280,2017-11-08 14:19:57,0
7528,3,1,3,205,2017-11-07 14:28:12,0
24592,3,1,19,19,2017-11-07 10:30:37,0
228982,15,1,4,245,2017-11-08 03:43:48,0
169013,15,1,13,245,2017-11-07 12:39:25,0
157743,9,1,19,445,2017-11-09 01:34:18,0
122145,37,1,19,21,2017-11-07 04:49:49,0
8318,18,1,13,107,2017-11-07 16:05:00,0
74276,14,1,17,480,2017-11-08 04:37:36,0
86662,9,1,18,442,2017-11-08 04:51:14,0
79155,2,1,19,452,2017-11-09 03:25:01,0
4123,15,1,19,245,2017-11-06 17:16:02,0
85329,12,2,20,265,2017-11-08 11:29:38,0
1104,12,1,53,245,2017-11-07 15:43:38,0
44458,1,1,8,371,2017-11-08 02:22:30,0
5596,15,1,6,245,2017-11-06 16:05:58,0
342017,9,1,18,449,2017-11-09 14:17:25,0
136031,32,1,23,376,2017-11-08 14:43:20,0
5147,15,1,3,245,2017-11-09 05:59:46,0
55142,18,1,17,107,2017-11-09 10:59:29,0
20215,24,1,44,178,2017-11-08 11:52:26,0
54503,2,1,13,477,2017-11-09 02:25:56,0
84040,12,1,22,328,2017-11-09 10:28:31,0
110574,12,1,15,259,2017-11-07 11:46:02,0
73516,3,1,14,153,2017-11-09 00:26:50,0
34409,14,1,15,371,2017-11-07 01:17:02,0
113848,3,1,13,442,2017-11-08 23:11:30,0
77695,18,1,18,121,2017-11-06 23:20:11,0
97773,3,1,22,211,2017-11-09 10:02:35,0
34944,17,1,19,280,2017-11-08 12:47:50,0
95468,3,1,41,115,2017-11-08 02:06:28,0
77756,12,1,20,409,2017-11-07 14:49:12,0
26814,12,1,6,178,2017-11-07 07:30:29,0
4869,2,1,13,477,2017-11-07 07:38:40,0
43793,1,1,3,134,2017-11-07 03:27:42,0
319710,15,1,41,430,2017-11-08 21:48:46,0
61970,23,1,18,153,2017-11-07 05:13:12,0
69196,15,1,25,259,2017-11-06 23:47:40,0
102280,3,2,10,137,2017-11-07 13:12:03,0
106460,2,1,25,477,2017-11-09 06:10:50,0
79827,12,1,13,245,2017-11-09 01:04:03,0
15179,3,1,3,280,2017-11-07 04:16:35,0
111121,11,1,32,319,2017-11-09 02:22:14,0
73916,3,1,19,280,2017-11-07 07:59:23,0
72287,8,1,13,145,2017-11-07 16:33:55,0
6640,12,1,8,277,2017-11-08 01:15:41,0
87399,2,1,10,477,2017-11-07 21:02:04,0
190767,3,1,19,19,2017-11-07 07:02:28,0
256393,18,1,17,439,2017-11-08 12:16:12,0
106598,17,1,13,280,2017-11-08 20:19:20,0
960,15,1,19,430,2017-11-08 04:32:39,0
193113,7,1,13,101,2017-11-07 05:17:55,0
175075,14,1,55,401,2017-11-07 07:18:02,0
5314,12,1,20,245,2017-11-08 17:00:11,0
42297,15,1,19,265,2017-11-07 15:29:42,0
5543,9,1,6,334,2017-11-08 08:14:45,0
130325,1,1,13,134,2017-11-09 03:01:21,0
73487,15,1,46,265,2017-11-07 12:40:16,0
196678,9,1,19,215,2017-11-07 02:35:19,0
75634,9,1,19,442,2017-11-07 19:40:39,0
71671,9,1,19,445,2017-11-08 07:33:50,0
79095,2,1,19,205,2017-11-09 05:20:37,0
163744,19,0,24,213,2017-11-07 11:10:43,0
